what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559959405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384559961993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384559963101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384559988501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384559988757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560017571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560019517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560028773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560035254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560071803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560075178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560098548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560115856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560136344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560139459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560158582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560163032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560166240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560168189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560171241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560173500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560177375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560196205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560199387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560202821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560205062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560210162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1384560222544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560234433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560240705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560254856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560259389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560262694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560264098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384560267004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560267038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560267266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560271911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560273697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560277635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560281685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560353385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560360842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560382180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560536090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384560549746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560552779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560553028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560567854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560627768
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384560627786
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1384560632004
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384560634214
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384560635279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560652004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560652144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560652189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560655841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560655866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560655931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560670424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560670524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384560673987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384560674289
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1384560675159
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384560687120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560693265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560694819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1384560694824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1384560701261
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384560702146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1384560702599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384560703494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560707360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560718354
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384560718378
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384560720534
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384560720574
closed,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384560720574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560728058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560729610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384560729614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560733555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560735450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384560735454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560743755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560750414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560764109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560770948
opened,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384560771060
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384560771128
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384560772310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560775254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560778282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1384560778287
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384560779619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1384560779992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384560780721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1384560805989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384560813633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1384560833403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560834689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560834913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384560854335
